Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-January-2018,902.00,911.85,860.35,869.30,891.006659316427783902,136050,4486,121221456.00,13666,10.04,51.50,-32.70
25-January-2018,859.50,927.40,849.25,915.30,896.853985389744238073,363854,12352,326323910.00,20597,5.66,78.15,55.80
24-January-2018,780.00,869.80,772.00,861.70,844.086961210881167494,324524,12285,273926477.00,27628,8.51,97.80,81.70
23-January-2018,765.75,791.50,755.45,783.55,778.197259990235386368,67591,4404,52599131.00,13790,20.40,36.05,17.80
22-January-2018,728.05,769.75,724.50,764.25,751.644358818360035151,103551,5234,77833525.00,16959,16.38,45.25,36.20
19-January-2018,694.20,733.85,682.65,728.00,715.951403912024517757,88752,3136,63542119.00,10652,12.00,51.20,33.80
18-January-2018,721.35,721.35,686.25,692.05,703.429386693635772592,13843,630,9737573.00,4120,29.76,35.10,-29.30
17-January-2018,710.00,715.30,701.00,707.10,706.563930395309249101,10574,558,7471207.00,1754,16.59,14.30,-2.90
16-January-2018,707.00,732.55,700.05,709.25,720.510077826307519085,80821,2545,58232345.00,13072,16.17,32.50,2.25
15-January-2018,707.70,711.00,698.05,699.45,702.383472454090150250,5990,281,4207277.00,1693,28.26,12.95,-8.25
12-January-2018,709.35,719.35,695.60,700.65,704.598811797156800339,23565,674,16603871.00,5712,24.24,23.75,-8.70
11-January-2018,723.45,736.00,710.75,717.55,727.466373526268766532,57083,1868,41525963.00,14690,25.73,25.25,-5.90
10-January-2018,687.25,722.15,679.50,719.00,712.242343635154527317,57142,1881,40698952.00,7205,12.61,42.65,31.75
9-January-2018,698.55,710.15,686.70,689.80,696.117891639480585939,15633,881,10882411.00,3313,21.19,23.45,-8.75
8-January-2018,677.90,703.00,672.10,701.15,692.920151862118838134,82970,3797,57491585.00,11652,14.04,30.90,23.25
5-January-2018,655.55,671.00,654.65,669.20,664.911559202813599062,21325,1353,14179239.00,5371,25.19,16.35,13.65
4-January-2018,650.15,655.45,643.05,651.75,650.996675531914893617,16544,1416,10770089.00,3302,19.96,12.40,1.60
3-January-2018,638.00,659.00,638.00,645.85,652.291269752325451081,26769,769,17461185.00,12414,46.37,21.00,7.85
2-January-2018,656.10,669.70,637.50,644.20,648.111182972718720602,17008,612,11023075.00,2987,17.56,32.20,-11.90
1-January-2018,642.00,662.40,641.00,652.00,653.690111740394918108,13066,474,8541115.00,1775,13.58,21.40,10.00
29-December-2017,649.55,656.00,642.30,646.30,648.220203602192638997,6385,307,4138886.00,1831,28.68,13.70,-3.25
28-December-2017,640.40,659.50,640.40,649.70,651.620411817367949865,15638,627,10190040.00,3511,22.45,19.10,9.30
27-December-2017,637.05,646.00,636.00,640.55,640.257073565076798706,7422,286,4751988.00,1671,22.51,10.00,3.50
26-December-2017,643.60,643.60,631.10,636.10,635.743660185967878275,4732,165,3008339.00,1695,35.82,12.50,-7.50
22-December-2017,651.00,658.10,637.90,642.80,647.666337318446793795,20242,515,13110062.00,5820,28.75,20.20,-8.20
21-December-2017,645.00,651.00,639.15,649.85,647.300916679469452552,19527,2237,12639845.00,8093,41.45,11.85,4.85
20-December-2017,617.00,642.95,617.00,639.95,635.902114862242918121,20616,3451,13109758.00,9504,46.10,25.95,22.95
19-December-2017,622.50,628.30,619.40,622.95,624.410601408705074950,11074,583,6914723.00,2055,18.56,8.90,0.45
18-December-2017,611.85,622.00,606.00,616.80,617.566068515497553017,7356,342,4542816.00,1631,22.17,16.00,4.95
15-December-2017,623.65,624.95,613.00,615.50,618.198988621997471554,3955,272,2444977.00,1485,37.55,11.95,-8.15
14-December-2017,626.00,626.00,609.50,617.45,616.868602362204724409,6096,479,3760431.00,2264,37.14,16.50,-8.55
13-December-2017,635.45,636.60,611.75,615.85,621.065721346199105671,16996,669,10555633.00,8706,51.22,24.85,-19.60
12-December-2017,648.25,651.00,630.20,632.25,640.495102938237057765,25015,888,16021985.00,9887,39.52,20.80,-16.00
11-December-2017,634.25,644.50,633.25,640.70,639.286226550409542143,26493,794,16936610.00,12833,48.44,11.25,6.45
8-December-2017,635.40,639.45,625.50,631.45,633.960815602836879432,5640,208,3575539.00,1864,33.05,13.95,-3.95
7-December-2017,638.30,638.30,623.25,630.15,629.705599300087489063,9144,376,5758028.00,1557,17.03,15.05,-8.15
6-December-2017,637.90,650.20,631.25,635.65,639.313117785855493909,15681,605,10025069.00,2867,18.28,18.95,-2.25
5-December-2017,622.75,642.85,620.00,637.30,633.571043946499913149,11514,542,7294937.00,1243,10.80,22.85,14.55
4-December-2017,641.45,641.45,609.40,622.65,617.741880258266484054,20444,718,12629115.00,2591,12.67,32.05,-18.80
1-December-2017,639.10,647.35,625.60,632.05,636.858598083711548159,9915,361,6314453.00,2180,21.99,21.75,-7.05
30-November-2017,636.00,646.70,630.90,639.00,637.940433834500172156,8713,348,5558375.00,921,10.57,15.80,3.00
29-November-2017,633.55,643.65,630.05,633.60,636.271304833752444816,3579,268,2277215.00,1024,28.61,13.60,0.05
28-November-2017,636.00,647.20,633.15,639.85,638.943145483613109512,10008,464,6394543.00,2227,22.25,14.05,3.85
27-November-2017,658.30,658.30,635.40,641.20,641.140016328434802892,17148,633,10994269.00,3038,17.72,22.90,-17.10
24-November-2017,668.00,668.10,646.50,658.20,661.184511654787131573,25955,812,17161044.00,2001,7.71,21.60,-9.80
23-November-2017,644.20,662.35,641.50,655.10,655.134699124953344668,24113,793,15797263.00,3193,13.24,20.85,10.90
22-November-2017,637.25,646.80,629.60,641.60,637.340912280701754385,7125,350,4541054.00,1383,19.41,17.20,4.35
21-November-2017,646.65,646.65,631.00,637.15,639.099125364431486880,11662,477,7453174.00,1720,14.75,15.65,-9.50
20-November-2017,644.15,649.35,638.50,641.80,643.602804940813175501,7772,722,5002081.00,1772,22.80,10.85,-2.35
17-November-2017,638.00,645.95,637.70,641.45,640.228044871794871794,12480,701,7990046.00,3870,31.01,8.25,3.45
16-November-2017,639.85,640.60,633.45,638.80,637.583603790730884071,15406,792,9822613.00,3150,20.45,7.15,-1.05
15-November-2017,644.20,645.50,620.00,631.10,630.953064500897157427,21178,851,13362324.00,3247,15.33,25.50,-13.10
14-November-2017,644.40,656.50,639.55,651.45,648.167886535896685208,30741,1243,19925329.00,4175,13.58,16.95,7.05
13-November-2017,628.95,639.20,626.00,634.65,632.619977747558412659,16178,1201,10234526.00,4064,25.12,13.20,5.70
10-November-2017,653.00,653.00,622.45,625.25,636.129241841171472837,20009,818,12728310.00,5012,25.05,30.55,-27.75
9-November-2017,637.00,677.15,637.00,659.45,663.538855709941973857,82549,2945,54774469.00,12819,15.53,40.15,22.45
8-November-2017,639.55,659.00,634.30,643.45,645.829249369625654619,15467,850,9989041.00,5153,33.32,24.70,3.90
7-November-2017,640.20,655.00,628.00,641.20,641.971444093579165393,29451,1462,18906701.00,4260,14.46,27.00,1.00
6-November-2017,648.40,661.30,632.05,635.65,641.212238242361826295,11652,638,7471405.00,4601,39.49,29.25,-12.75
3-November-2017,646.85,656.80,645.05,649.60,652.077728495600959790,13753,637,8968025.00,1745,12.69,11.75,2.75
2-November-2017,665.95,665.95,640.25,643.90,652.454421279654924514,13910,905,9075641.00,1599,11.50,25.70,-22.05
1-November-2017,680.00,680.00,652.00,653.30,659.854030501089324618,30753,914,20292491.00,7111,23.12,28.00,-26.70
31-October-2017,644.35,696.90,640.05,677.85,679.716437707801352133,171137,5029,116324632.00,18634,10.89,56.85,33.50
30-October-2017,646.75,652.95,637.95,641.85,645.196974304394100653,39462,1014,25460763.00,23192,58.77,15.00,-4.90
27-October-2017,609.10,646.00,609.10,640.90,632.351291569694754861,51991,1685,32876576.00,10964,21.09,36.90,31.80
26-October-2017,615.45,616.25,605.10,608.00,611.035221879002486250,26546,838,16220541.00,9786,36.86,11.15,-7.45
25-October-2017,612.80,622.40,608.60,611.80,615.990079741788494399,21068,1204,12977679.00,5827,27.66,13.80,-1.00
24-October-2017,617.75,618.90,604.80,607.25,608.981721068249258160,8425,707,5130671.00,2230,26.47,14.10,-10.50
23-October-2017,610.60,633.00,608.30,611.15,614.655635730281164468,20095,1082,12351505.00,5191,25.83,24.70,0.55
19-October-2017,613.70,622.00,610.00,612.50,615.229565816678152997,14510,331,8926981.00,1936,13.34,12.00,-1.20
18-October-2017,638.15,646.00,609.00,613.70,625.892397973140199820,153538,5112,96098267.00,21329,13.89,37.00,-24.45
17-October-2017,625.50,642.40,623.60,634.20,635.021257212268448223,29637,1271,18820125.00,7767,26.21,18.80,8.70
16-October-2017,620.05,630.90,620.05,623.80,624.695215266894072093,21694,756,13552138.00,4823,22.23,10.85,3.75
13-October-2017,608.00,630.00,608.00,623.40,624.573169381914394590,379462,2286,237001784.00,315718,83.20,22.00,15.40
12-October-2017,600.00,622.25,595.50,612.90,615.188467617542322853,52513,2146,32305392.00,8655,16.48,26.75,12.90
11-October-2017,600.00,618.70,589.20,592.80,606.407514518273200083,42877,1473,26000935.00,6763,15.77,29.50,-7.20
10-October-2017,566.60,619.00,564.70,605.80,599.265896079111727966,92224,3837,55266698.00,17254,18.71,54.30,39.20
9-October-2017,570.00,571.00,561.45,567.35,567.237465003817765334,7858,361,4457352.00,1713,21.80,9.55,-2.65
6-October-2017,561.80,569.20,559.60,565.25,564.476520072409754019,18782,563,10601998.00,5492,29.24,9.60,3.45
5-October-2017,551.90,569.00,545.55,562.05,560.250681427433220111,23847,852,13360298.00,3866,16.21,23.45,10.15
4-October-2017,551.65,557.70,541.20,547.30,550.426993187258331798,10862,818,5978738.00,2528,23.27,16.50,-4.35
3-October-2017,544.00,560.25,539.55,550.10,553.389946866036582498,21267,1271,11768944.00,2638,12.40,20.70,6.10
29-September-2017,544.80,554.10,538.55,541.70,545.927281499862145023,14508,744,7920313.00,2272,15.66,15.55,-3.10
28-September-2017,523.25,567.85,519.95,549.85,548.834958262684231120,61336,2897,33663341.00,11607,18.92,47.90,26.60
27-September-2017,516.60,540.00,515.45,525.50,533.117699026774391199,70179,2894,37413667.00,9612,13.70,24.55,8.90
26-September-2017,503.90,523.00,500.55,513.95,508.209340227042823423,17794,987,9043077.00,4918,27.64,22.45,10.05
25-September-2017,519.10,522.70,502.60,506.60,512.140761035007610350,16425,871,8411912.00,5183,31.56,20.10,-12.50
22-September-2017,539.00,543.20,512.80,519.30,529.977984097072206646,21757,1052,11530731.00,2876,13.22,30.40,-19.70
21-September-2017,533.00,540.00,521.00,538.90,533.564308459089021182,43338,1615,23123610.00,10798,24.92,19.00,5.90
20-September-2017,510.00,534.50,508.80,532.60,524.190695327788649706,65408,2282,34286265.00,15442,23.61,25.70,22.60
19-September-2017,503.20,508.10,498.00,505.35,504.450517895600451235,19502,1829,9837794.00,9448,48.45,10.10,2.15
18-September-2017,499.90,506.35,498.05,501.60,503.501333333333333333,11625,786,5853203.00,4741,40.78,8.30,1.70
15-September-2017,493.80,504.40,492.85,499.70,498.978951509786564374,10167,345,5073119.00,3817,37.54,11.55,5.90
14-September-2017,489.85,497.00,487.85,494.00,492.835514146742481331,14597,540,7193920.00,3282,22.48,9.15,4.15
13-September-2017,506.95,509.00,499.90,500.80,504.350288437421620265,19935,763,10054223.00,11798,59.18,9.10,-6.15
12-September-2017,501.70,507.40,501.15,504.75,504.436462473696516249,17108,1052,8629899.00,8139,47.57,6.25,3.05
11-September-2017,509.00,509.00,492.10,498.20,498.818287746841653379,16306,875,8133731.00,6528,40.03,16.90,-10.80
8-September-2017,508.00,508.00,491.00,496.15,499.718625725275441684,15339,1123,7665184.00,6564,42.79,17.00,-11.85
7-September-2017,502.00,512.55,500.25,503.35,505.845393912040519532,19941,989,10087063.00,5257,26.36,12.30,1.35
6-September-2017,511.25,513.75,508.00,512.05,511.920135938827527612,4708,239,2410120.00,556,11.81,5.75,0.80
5-September-2017,512.40,519.30,510.00,515.40,514.668749465034665753,11683,544,6012875.00,5398,46.20,9.30,3.00
4-September-2017,515.10,523.00,507.20,509.15,512.477512075382057170,25258,643,12944157.00,8319,32.94,15.80,-5.95
1-September-2017,501.00,514.30,496.45,512.70,507.233444988405050244,31048,1010,15748584.00,11779,37.94,17.85,11.70
31-August-2017,508.05,508.50,492.45,497.90,498.764946010007900974,22782,1177,11362863.00,,,16.05,-10.15
30-August-2017,506.00,507.00,497.35,501.35,500.185661310259579728,12135,355,6069753.00,5659,46.63,9.65,-4.65
29-August-2017,491.00,500.00,491.00,497.55,496.372516186648805536,8958,711,4446505.00,1969,21.98,9.00,6.55
28-August-2017,497.30,501.25,486.85,494.80,494.877094972067039106,16647,993,8238219.00,2024,12.16,14.40,-2.50
24-August-2017,494.60,503.80,492.60,496.65,499.536543645034211071,19292,1037,9637059.00,6540,33.90,11.20,2.05
23-August-2017,488.25,502.00,487.60,495.40,496.317511520737327188,10850,612,5385045.00,3493,32.19,14.40,7.15
22-August-2017,486.00,489.25,479.00,484.80,483.970003074355483332,22769,1287,11019513.00,3696,16.23,10.25,-1.20
21-August-2017,495.05,498.45,482.20,484.30,486.445267489711934156,4860,443,2364124.00,1847,38.00,16.25,-10.75
18-August-2017,493.15,501.00,492.00,496.75,498.479577464788732394,8520,387,4247046.00,3282,38.52,9.00,3.60
17-August-2017,498.65,503.00,495.10,496.95,499.122668409171913983,16834,913,8402231.00,3280,19.48,7.90,-1.70
16-August-2017,488.70,497.85,488.00,491.95,492.414974475326148610,8815,470,4340638.00,1681,19.07,9.85,3.25
14-August-2017,482.85,495.00,477.50,485.35,483.926674741451597875,10733,747,5193985.00,3861,35.97,17.50,2.50
11-August-2017,465.45,493.30,464.50,479.10,477.759193668284577375,22869,920,10925875.00,5460,23.88,28.80,13.65
10-August-2017,473.30,488.50,462.95,473.20,477.158252060994665660,18559,1075,8855580.00,1826,9.84,25.55,-0.10
9-August-2017,487.40,501.45,480.05,482.90,489.824431928529811613,15447,714,7566318.00,3781,24.48,21.40,-4.50
8-August-2017,500.80,502.45,487.00,488.90,493.183269639065817409,11775,1149,5807233.00,4541,38.56,15.45,-11.90
7-August-2017,504.20,506.10,495.10,499.70,499.880891373553847348,12879,555,6437966.00,3660,28.42,11.00,-4.50
4-August-2017,502.15,505.70,497.00,503.45,501.185789306174411203,12568,622,6298903.00,3360,26.73,8.70,1.30
3-August-2017,511.85,512.60,497.75,501.80,502.898481827940499923,13042,680,6558802.00,2833,21.72,14.85,-10.05
2-August-2017,507.35,516.50,505.00,510.70,510.341524345930232558,22016,911,11235679.00,7529,34.20,11.50,3.35
1-August-2017,519.35,520.00,502.15,505.70,507.175270533971970906,16911,847,8576841.00,4651,27.50,17.85,-13.65
31-July-2017,517.00,521.15,510.90,514.15,516.186232168564324041,15282,742,7888358.00,5307,34.73,10.25,-2.85
28-July-2017,525.45,525.45,516.00,518.30,519.000336398295581969,8918,588,4628445.00,1958,21.96,9.45,-7.15
27-July-2017,522.80,530.85,521.25,523.10,525.056813088301210219,17848,937,9371214.00,6381,35.75,9.60,0.30
26-July-2017,532.25,532.45,519.60,522.45,524.752808988764044943,14685,598,7705995.00,4929,33.56,12.85,-9.80
25-July-2017,536.65,539.75,525.90,528.50,530.298800325335502236,29508,1263,15648057.00,10533,35.70,13.85,-8.15
24-July-2017,543.35,544.85,530.20,535.80,537.890500210172341319,19032,900,10237132.00,4150,21.81,14.65,-7.55
21-July-2017,547.00,554.65,540.00,542.60,546.615226108264646914,17956,1133,9815023.00,3286,18.30,14.65,-4.40
20-July-2017,550.05,558.00,533.40,545.80,545.437992125984251968,113792,5625,62066480.00,10193,8.96,24.60,-4.25
19-July-2017,547.60,558.75,547.60,549.90,551.802870639534883720,16512,1052,9111369.00,5007,30.32,11.15,2.30
18-July-2017,550.00,559.30,544.60,547.40,552.132300454250486696,24656,1840,13613374.00,5858,23.76,14.70,-2.60
17-July-2017,567.00,569.45,551.00,554.10,560.241197288704936716,16671,1317,9339781.00,6602,39.60,18.45,-12.90
14-July-2017,570.00,581.70,562.65,564.65,569.616033554168056813,20981,1179,11951114.00,5520,26.31,19.05,-5.35
13-July-2017,581.95,593.80,566.60,570.10,579.000437773608505315,47970,3192,27774651.00,14048,29.28,27.20,-11.85
12-July-2017,587.50,593.50,575.00,577.30,582.530376731859505518,29809,1331,17364648.00,6405,21.49,18.50,-10.20
11-July-2017,572.00,601.00,572.00,588.80,592.269770256708825850,130537,4409,77313119.00,13455,10.31,29.00,16.80
10-July-2017,555.00,567.50,541.10,564.85,561.867352218341741042,15462,645,8687593.00,5498,35.56,26.40,9.85
7-July-2017,555.00,563.20,552.20,557.20,557.351421774102186473,8827,612,4919741.00,870,9.86,11.00,2.20
6-July-2017,567.95,567.95,554.05,556.05,557.500247549262303198,10099,596,5630195.00,1470,14.56,13.90,-11.90
5-July-2017,565.55,570.00,563.50,566.60,566.381669892175836328,7234,332,4097205.00,1799,24.87,6.50,1.05
4-July-2017,567.05,571.90,563.25,565.15,566.596337910944652517,7209,824,4084593.00,2812,39.01,8.65,-1.90
3-July-2017,578.00,579.20,562.05,565.10,567.510930525351951470,8737,555,4958343.00,3378,38.66,17.15,-12.90
30-June-2017,571.75,583.00,566.05,577.10,573.741680823423603477,20014,1629,11482866.00,1674,8.36,16.95,5.35
29-June-2017,583.75,589.00,570.10,572.80,579.643320778908566391,24958,1944,14466738.00,4422,17.72,18.90,-10.95
28-June-2017,554.75,595.00,550.70,578.15,583.808200544111931597,159526,4659,93132587.00,7417,4.65,44.30,23.40
27-June-2017,566.65,567.55,553.00,557.75,558.204608294930875576,7595,945,4239564.00,1239,16.31,14.55,-8.90
23-June-2017,575.00,575.45,553.20,561.95,564.136193804989755333,16594,707,9361276.00,2359,14.22,22.25,-13.05
22-June-2017,584.00,587.45,569.45,572.00,577.999430199430199430,15795,1226,9129501.00,2439,15.44,18.00,-12.00
21-June-2017,578.10,585.00,573.00,579.70,579.946061690247736759,18447,750,10698265.00,3119,16.91,12.00,1.60
20-June-2017,574.90,593.20,572.90,575.95,583.541208791208791208,65884,2522,38446029.00,8110,12.31,20.30,1.05
19-June-2017,571.45,584.40,566.50,571.00,575.937261361084075765,13357,713,7692794.00,1422,10.65,17.90,-0.45
16-June-2017,568.95,586.80,565.10,568.35,577.731428988539867150,41099,1515,23744184.00,6587,16.03,21.70,-0.60
15-June-2017,566.90,570.50,556.10,565.40,564.448871721894694043,9838,790,5553048.00,1903,19.34,14.40,-1.50
14-June-2017,556.90,570.00,554.60,563.55,564.747017659214728536,42584,1552,24049187.00,5493,12.90,15.40,6.65
13-June-2017,555.50,569.70,551.00,552.75,557.420753518537090896,29913,2599,16674127.00,10519,35.17,18.70,-2.75
12-June-2017,566.00,567.05,550.55,554.95,555.419464011011254149,61755,2358,34299929.00,16266,26.34,16.50,-11.05
9-June-2017,568.00,574.90,560.75,569.50,568.874766198598587420,35821,1289,20377663.00,4588,12.81,14.15,1.50
8-June-2017,535.00,567.80,534.95,563.10,553.110220866220070305,75385,3467,41696214.00,14633,19.41,32.85,28.10
7-June-2017,549.50,563.50,526.70,534.25,536.898880587904978148,163836,2239,87963365.00,112768,68.83,36.80,-15.25
6-June-2017,558.70,577.70,546.30,549.80,563.558902002636700357,63716,2451,35907719.00,10714,16.82,31.40,-8.90
5-June-2017,541.00,565.00,541.00,556.05,552.438338278931750741,42125,1670,23271465.00,17382,41.26,24.00,15.05
2-June-2017,539.20,545.25,532.00,538.65,538.375638329828777410,13316,537,7169010.00,2565,19.26,13.25,-0.55
1-June-2017,520.00,547.05,520.00,535.55,537.803793871074693316,42226,2133,22709303.00,11034,26.13,27.05,15.55
31-May-2017,524.25,525.20,516.00,521.20,520.737306705064796844,15973,759,8317737.00,2757,17.26,9.20,-3.05
30-May-2017,517.00,527.20,507.45,524.25,521.510286856336703503,34024,1304,17743866.00,4512,13.26,19.75,7.25
29-May-2017,509.95,519.75,487.45,514.55,506.994386710157020405,39549,2237,20051121.00,7698,19.46,32.30,4.60
26-May-2017,498.00,501.00,492.70,499.30,498.677311326396364071,16722,422,8338882.00,9897,59.19,8.30,1.30
25-May-2017,482.65,495.00,482.65,492.15,489.508512122082290683,24377,1625,11932749.00,8500,34.87,12.35,9.50
24-May-2017,491.35,494.00,476.80,480.15,484.462964202074272331,14945,661,7240299.00,4938,33.04,17.20,-11.20
23-May-2017,488.10,497.25,475.65,490.65,489.677066540224434961,31635,1569,15490934.00,6404,20.24,21.60,2.55
